symbol,date,entry_time,exit_time,entry_price,exit_price,profit_pct,max_possible_profit,profit_left_on_table,max_loss_avoided,gain_after_loss,time_to_peak_after_loss_secs,reason,ml_entry_prob,ml_crash_prob
META,2026-04-07,13:37:40,13:38:30,571.33,571.934,0.10571823639576568,0.15813977911189822,0.052421542716132544,-0.9906708907286649,0.15813977911189822,270,ML_CRASH_DETECTED,0.6885077627973898,0.36762107730178245
META,2026-04-07,13:40:20,13:40:30,571.055,571.4,0.060414495976749576,0.20637241596695577,0.1459579199902062,-0.9429914806804933,0.20637241596695577,150,ML_CRASH_DETECTED,0.4520189447425989,0.22045930849773443
META,2026-04-07,13:41:30,13:41:50,571.56,571.7875,0.03980334523061049,0.11783539785851072,0.07803205262790022,-1.0305129820141345,0.11783539785851072,70,ML_CRASH_DETECTED,0.6847784887079437,0.4837443122359959
META,2026-04-07,13:42:50,13:43:10,571.7847,571.812,0.0047745243970271235,0.0047745243970271235,0.0,-1.0694060194335533,0.0047745243970271235,0,ML_CRASH_DETECTED,0.47554436797753635,0.24030814917771423
GOOGL,2026-04-07,13:38:00,13:38:10,302.73,302.775,0.014864730948356313,0.09249165923429217,0.07762692828593586,-0.7729660093152418,0.09249165923429217,20,ML_CRASH_DETECTED,0.4086715156232467,0.4766554484763649
GOOGL,2026-04-07,13:40:40,13:40:50,302.2779,301.92,-0.11840098134861078,0.07347543436023994,0.19187641570885072,-0.6245577331323269,0.07347543436023994,150,ML_CRASH_DETECTED,0.5158584349895889,0.6914771646237123
GOOGL,2026-04-07,13:44:20,13:44:40,302.3639,302.4215,0.019049893191607676,0.019049893191607676,0.0,-0.6528226418563905,0.019049893191607676,0,ML_CRASH_DETECTED,0.7131853558713004,0.2598710583649692
PLTR,2026-04-07,13:37:30,13:38:00,147.374,147.218,-0.1058531355598721,-0.07056875703990188,0.03528437851997021,-1.3869474941305677,0.0,0,ML_CRASH_DETECTED,0.652563467195398,0.2979154633910297
MEOH,2026-04-06,13:32:00,13:32:10,61.31,61.31,0.0,3.3436633501875668,3.3436633501875668,-1.2477572989724361,3.3436633501875668,250,ML_CRASH_DETECTED,0.4130088356901722,0.5625106035614044
MEOH,2026-04-06,13:32:20,13:32:30,61.565,62.0,0.7065702915617678,2.915617639892799,2.209047348331031,-1.656785511248268,2.915617639892799,230,ML_CRASH_DETECTED,0.7582875497363876,0.21807068741540608
MEOH,2026-04-06,13:34:00,13:34:20,62.11,62.245,0.21735630333279346,2.0125583641925617,1.7952020608597683,-2.5197230719690835,2.0125583641925617,120,ML_CRASH_DETECTED,0.455524178800216,0.25751564259485143
MEOH,2026-04-06,13:34:30,13:34:50,62.3201,63.2899,1.5561592487817035,1.6686430220747446,0.11248377329304104,-2.8483587157273416,1.6686430220747446,90,ML_CRASH_DETECTED,0.8633676869550638,0.9807268524214381
MEOH,2026-04-06,13:40:50,13:41:30,62.32,62.295,-0.04011553273427243,0.059210526315794,0.09932605905006643,-2.848202824133502,0.059210526315794,15730,ML_CRASH_DETECTED,0.8686002492538364,0.564176924014117
MEOH,2026-04-06,13:41:40,13:41:50,62.295,62.29,-0.008026326350433514,0.09936592021831832,0.10739224656875183,-2.8092142226502927,0.09936592021831832,15710,ML_CRASH_DETECTED,0.567469774006239,0.5745759660508055
MEOH,2026-04-06,13:42:10,13:42:20,62.18,62.134,-0.0739787713091016,0.28449662270827175,0.3584753940173734,-2.6294628497909263,0.28449662270827175,15680,ML_CRASH_DETECTED,0.4348893614261506,0.370508012558596
MEOH,2026-04-06,13:42:40,13:43:10,62.1539,62.0,-0.24761117162398522,0.3266086279380746,0.5742197995620598,-2.5885744900963554,0.3266086279380746,15630,ML_CRASH_DETECTED,0.5624197916648128,0.41884548413004313
MEOH,2026-04-06,17:08:50,17:09:10,61.43,61.41,-0.03255738238646122,1.5088718867003148,1.541429269086776,-0.1953442943187326,1.5088718867003148,3270,ML_CRASH_DETECTED,0.5124698349395473,0.4224263395355001
MEOH,2026-04-06,17:24:40,17:24:50,61.67,61.6591,-0.017674720285389113,1.1138316847737983,1.1315064050591874,-0.37295281336144637,1.1138316847737983,2330,ML_CRASH_DETECTED,0.402212347771776,0.4163344692714116
MEOH,2026-04-06,17:29:40,17:29:50,61.78,61.6878,-0.14923923599870229,0.9337973454192328,1.083036581417935,-0.5503399158303713,0.9337973454192328,2030,ML_CRASH_DETECTED,0.4700947437820632,0.6961114265707512
MEOH,2026-04-06,17:34:20,17:34:40,61.5796,61.6991,0.19405777237916805,1.262268673391844,1.068210901012676,-0.22669845208478376,1.262268673391844,1740,ML_CRASH_DETECTED,0.46129257600421353,0.6950591670107689
MEOH,2026-04-06,17:55:20,17:55:30,61.8712,61.8712,0.0,0.7850179081705242,0.7850179081705242,-0.6969316903502826,0.7850179081705242,490,ML_CRASH_DETECTED,0.5448141662861664,0.5335729457219243
MEOH,2026-04-06,18:01:10,18:01:20,62.21,62.1432,-0.1073782350104495,0.2361356695065138,0.3435139045169633,-1.237743128114456,0.2361356695065138,140,ML_CRASH_DETECTED,0.40129117438235873,0.35492847135608846
MEOH,2026-04-06,18:17:30,18:18:50,62.14,62.115,-0.04023173479240196,-0.04023173479240196,0.0,-1.1264885741873236,0.0,0,ML_CRASH_DETECTED,0.6284174192002909,0.36318570808253736
MEOH,2026-04-06,18:26:20,18:26:30,62.01,61.995,-0.024189646831157183,0.12901144976617546,0.15320109659733264,-0.9192065795839385,0.12901144976617546,350,ML_CRASH_DETECTED,0.4138444476815137,0.753913877442628
MEOH,2026-04-06,18:26:50,18:27:40,62.03,62.0182,-0.019023053361278287,0.09672738997259757,0.11575044333387585,-0.9511526680638457,0.09672738997259757,280,ML_CRASH_DETECTED,0.5150320546759571,0.2597989164749328
MEOH,2026-04-06,19:05:50,19:11:40,61.6271,61.523,-0.16891919301735017,0.11829211499487105,0.2872113080122212,-0.3036002018592485,0.11829211499487105,180,ML_CRASH_DETECTED,0.7626287837301183,0.21343747844665353
MEOH,2026-04-06,19:47:00,19:47:50,61.5685,61.5621,-0.010394925976756451,0.0998887418079088,0.11028366778466525,-0.16810544353037155,0.0998887418079088,670,ML_CRASH_DETECTED,0.756819932832747,0.3906088231792769
MSTR,2026-04-06,13:43:40,13:43:50,124.723,124.675,-0.03848528338798924,0.9112994395580618,0.9497847229460511,-0.69193332424653,0.9112994395580618,530,ML_CRASH_DETECTED,0.502386543835623,0.7025837750633087
MSTR,2026-04-06,13:50:50,13:51:00,125.4701,125.62,0.11947069461170619,0.3104325253586298,0.19096183074692363,-1.2832539385877613,0.3104325253586298,100,ML_CRASH_DETECTED,0.42581008880410404,0.205644897493732
MSTR,2026-04-06,13:51:10,13:51:20,125.4448,125.4,-0.035712919148498036,0.3306633674731831,0.36637628662168115,-1.2633445148782583,0.3306633674731831,80,ML_CRASH_DETECTED,0.47500179420299515,0.5433545948983215
BCYC,2026-04-06,13:58:30,13:58:40,5.08,5.08,0.0,0.7874015748031503,0.7874015748031503,-4.527559055118119,0.7874015748031503,310,ML_CRASH_DETECTED,0.41828550143527304,0.4258025019077658
BCYC,2026-04-06,13:59:20,13:59:40,5.0799,5.1,0.3956770802574724,0.7893856178271187,0.3937085375696463,-4.525679639362992,0.7893856178271187,250,ML_CRASH_DETECTED,0.40971616869874333,0.9283183615113961
BCYC,2026-04-06,14:05:50,14:06:00,5.095,5.095,0.0,0.09813542688910488,0.09813542688910488,-4.808635917566244,0.09813542688910488,7300,ML_CRASH_DETECTED,0.5863028003594426,0.3116663984504259
BCYC,2026-04-06,14:06:40,14:06:50,5.09,5.09,0.0,0.1964636542239644,0.1964636542239644,-4.71512770137525,0.1964636542239644,7250,ML_CRASH_DETECTED,0.40034437884282215,0.5193140293511022
BCYC,2026-04-06,14:31:50,14:32:00,5.06,5.0352,-0.4901185770750975,0.7905138339920956,1.2806324110671932,-4.150197628458498,0.7905138339920956,5740,ML_CRASH_DETECTED,0.4549117033599654,0.6928439582439909
BCYC,2026-04-06,14:47:40,14:48:00,5.06,5.055,-0.09881422924900977,0.7905138339920956,0.8893280632411054,-4.150197628458498,0.7905138339920956,4780,ML_CRASH_DETECTED,0.5311233898884881,0.8117831872588422
BCYC,2026-04-06,15:51:50,15:52:10,5.08,5.08,0.0,0.3937007874015664,0.3937007874015664,-4.527559055118119,0.3937007874015664,930,ML_CRASH_DETECTED,0.5554356335864978,0.24105357287630966
BCYC,2026-04-06,15:54:40,15:55:50,5.07,5.08,0.1972386587771161,0.5917159763313483,0.3944773175542322,-4.339250493096659,0.5917159763313483,710,ML_CRASH_DETECTED,0.4241338852445772,0.5488344171087488
BCYC,2026-04-06,16:02:20,16:02:30,5.075,5.07,-0.09852216748768262,0.49261083743841316,0.5911330049260958,-4.433497536945823,0.49261083743841316,310,ML_CRASH_DETECTED,0.41440305781754727,0.7838663111964662
BCYC,2026-04-06,16:12:10,16:12:30,5.08,5.08,0.0,0.1948818897637799,0.1948818897637799,-4.527559055118119,0.1948818897637799,70,ML_CRASH_DETECTED,0.47090296536538384,0.20375812809365476
BCYC,2026-04-06,16:13:00,16:14:20,5.08,5.08,0.0,0.0984251968503916,0.0984251968503916,-4.527559055118119,0.0984251968503916,20,ML_CRASH_DETECTED,0.7581063829504213,0.5742352338795094
BCYC,2026-04-06,16:14:40,16:15:40,5.085,5.08,-0.09832841691248562,-0.09832841691248562,0.0,-4.621435594886929,0.0,0,ML_CRASH_DETECTED,0.46268822023907474,0.4959871721055444
BCYC,2026-04-06,16:16:30,16:16:40,5.075,5.075,0.0,0.005911330049264808,0.005911330049264808,-4.433497536945823,0.005911330049264808,290,ML_CRASH_DETECTED,0.42406710933630554,0.21781174545940132
BCYC,2026-04-06,16:17:10,16:18:00,5.075,5.06,-0.2955665024630654,0.005911330049264808,0.3014778325123302,-4.433497536945823,0.005911330049264808,210,ML_CRASH_DETECTED,0.48090128421373646,0.40913148854498327
BCYC,2026-04-06,16:23:10,16:23:30,5.07,5.07,0.0,0.09861932938855805,0.09861932938855805,-4.339250493096659,0.09861932938855805,60,ML_CRASH_DETECTED,0.47434942583138734,0.4460640783644852
BCYC,2026-04-06,16:23:50,16:25:30,5.07,5.07,0.0,0.09861932938855805,0.09861932938855805,-4.339250493096659,0.09861932938855805,20,ML_CRASH_DETECTED,0.41645110539787195,0.3165604049187848
BCYC,2026-04-06,16:40:10,16:40:20,5.065,5.065,0.0,0.07107601184599414,0.07107601184599414,-4.244817374136243,0.07107601184599414,320,ML_CRASH_DETECTED,0.5509176934561081,0.3040377001152748
BCYC,2026-04-06,16:41:20,16:42:20,5.065,5.065,0.0,0.07107601184599414,0.07107601184599414,-4.244817374136243,0.07107601184599414,200,ML_CRASH_DETECTED,0.40682779364354815,0.20084548703343785
SMCI,2026-04-06,13:31:40,13:31:50,23.215,23.19,-0.1076889941847882,1.0122765453370641,1.1199655395218524,-2.8860650441524798,1.0122765453370641,140,ML_CRASH_DETECTED,0.4735479788924068,0.45880208481215384
AMZN,2026-04-06,13:34:10,13:34:20,210.6071,210.655,0.02274377264584076,0.7017332274173118,0.6789894547714711,-0.2692691746859487,0.7017332274173118,660,ML_CRASH_DETECTED,0.5974886600892315,0.20799833883590113
AMZN,2026-04-06,13:42:00,13:42:20,211.09,211.33,0.11369558008432853,0.47136292576626293,0.35766734568193437,0.11369558008432853,0.47136292576626293,180,ML_CRASH_DETECTED,0.48588874848109553,0.21033139696159867
AMZN,2026-04-06,13:44:30,13:44:40,211.5,211.5301,0.014231678486999744,0.27659574468085485,0.2623640661938551,0.014231678486999744,0.27659574468085485,40,ML_CRASH_DETECTED,0.512763708136554,0.29748440108351915
META,2026-04-06,13:50:30,13:50:40,580.195,580.185,-0.001723558458812053,0.2404364050017635,0.24215996346057556,-0.4636372254156024,0.2404364050017635,590,ML_CRASH_DETECTED,0.6350684006402842,0.25191231737661546
GOOGL,2026-04-06,13:33:00,13:33:10,296.8,296.7644,-0.01199460916441647,0.5795148247978337,0.5915094339622502,-0.2465970350404299,0.5795148247978337,790,ML_CRASH_DETECTED,0.7814081714477672,0.7153142593041534
GOOGL,2026-04-06,13:34:10,13:34:20,296.995,297.0501,0.018552500883847106,0.5134766578561852,0.49492415697233816,-0.3120927961750161,0.5134766578561852,720,ML_CRASH_DETECTED,0.4959183258629121,0.34406987771038844
GOOGL,2026-04-06,13:35:40,13:35:50,297.4985,297.28,-0.07344574846596065,0.34336307578021513,0.41680882424617577,-0.48080914693686305,0.34336307578021513,630,ML_CRASH_DETECTED,0.45278297039214527,0.6250365351795332
GOOGL,2026-04-06,13:47:00,13:47:10,297.9343,297.8929,-0.0138956810276662,0.020373619284519133,0.034269300312185336,-0.10213661199801835,0.020373619284519133,110,ML_CRASH_DETECTED,0.4356523791978415,0.4900792350572704
PLTR,2026-04-06,13:42:10,13:42:20,150.02,150.05,0.019997333688842246,0.2466337821623624,0.22663644847352016,-0.37994934008800263,0.2466337821623624,110,ML_CRASH_DETECTED,0.4028108507321208,0.6320472656553083
PLTR,2026-04-06,13:42:40,13:42:50,150.18,150.19,0.006658676255154418,0.13983220135835633,0.1331735251032019,-0.48608336662672674,0.13983220135835633,80,ML_CRASH_DETECTED,0.401544004380645,0.5620125842041146
PLTR,2026-04-06,13:43:00,13:43:10,150.175,150.2571,0.05466955218911067,0.14316630597634425,0.08849675378723358,-0.4827701015482089,0.14316630597634425,60,ML_CRASH_DETECTED,0.4304336346560405,0.5946912655952022
PLTR,2026-04-06,13:44:20,13:44:30,150.37,149.9743,-0.2631508944603346,-0.13965551639290283,0.12349537806743174,-0.6118241670546093,0.0,0,ML_CRASH_DETECTED,0.4022426856256206,0.4990729308237168
MSTR,2026-04-02,13:58:10,13:58:20,117.75,117.5916,-0.13452229299363083,0.4670912951167704,0.6016135881104012,-0.4670912951167704,0.4670912951167704,80,ML_CRASH_DETECTED,0.4511277938550096,0.2178696922391209
MSTR,2026-04-02,14:00:20,14:01:00,118.19,118.11,-0.06768762162619367,-0.025636686690918762,0.04205093493527491,-0.8376343176241603,0.0,0,ML_CRASH_DETECTED,0.41561511060091966,0.2011340398159226
MSTR,2026-04-02,14:02:30,14:02:40,117.8097,117.6,-0.17799892538561102,-0.08038387331433923,0.09761505207127179,-0.5175295412856528,0.0,0,ML_CRASH_DETECTED,0.4646064676607948,0.24897836508492052
BCYC,2026-04-02,13:38:30,13:39:00,4.835,4.835,0.0,5.067218200620478,5.067218200620478,-0.10341261633919117,5.067218200620478,22770,ML_CRASH_DETECTED,0.7771139130083003,0.5071783309654713
BCYC,2026-04-02,13:39:10,13:39:30,4.835,4.835,0.0,5.067218200620478,5.067218200620478,-0.10341261633919117,5.067218200620478,22740,ML_CRASH_DETECTED,0.4154395779297515,0.26273394171824527
BCYC,2026-04-02,13:39:40,13:39:50,4.835,4.835,0.0,5.067218200620478,5.067218200620478,-0.10341261633919117,5.067218200620478,22720,ML_CRASH_DETECTED,0.42628044281293564,0.2493241110903407
BCYC,2026-04-02,13:53:00,13:53:10,4.85,4.85,0.0,4.742268041237122,4.742268041237122,-0.2061855670103049,4.742268041237122,21920,ML_CRASH_DETECTED,0.4968034503256677,0.30203757497634814
BCYC,2026-04-02,13:55:20,13:55:50,4.845,4.86,0.309597523219826,4.85036119711043,4.540763673890604,-0.10319917440660255,4.85036119711043,21760,ML_CRASH_DETECTED,0.4690146573674169,0.2283207565113594
BCYC,2026-04-02,13:58:30,14:01:40,4.85,4.86,0.2061855670103232,4.742268041237122,4.536082474226799,-0.2061855670103049,4.742268041237122,21410,ML_CRASH_DETECTED,0.7938743471773063,0.43759231992130854
BCYC,2026-04-02,14:08:50,14:09:00,4.91,4.9,-0.2036659877800364,3.462321792260691,3.6659877800407275,-1.2219959266802545,3.462321792260691,20970,ML_CRASH_DETECTED,0.8263761487903741,0.829977599466534
BCYC,2026-04-02,14:09:30,14:09:50,4.9,4.8994,-0.012244897959191387,3.6734693877550963,3.6857142857142877,-1.0204081632653206,3.6734693877550963,20920,ML_CRASH_DETECTED,0.7419553837965284,0.36450955258125134
BCYC,2026-04-02,14:10:40,14:11:00,4.91,4.91,0.0,3.462321792260691,3.462321792260691,-1.2219959266802545,3.462321792260691,20850,ML_CRASH_DETECTED,0.4226336206216938,0.39150654771641136
BCYC,2026-04-02,14:12:20,14:12:30,4.9,4.9,0.0,3.6734693877550963,3.6734693877550963,-1.0204081632653206,3.6734693877550963,20760,ML_CRASH_DETECTED,0.626055632617658,0.6235125916599168
BCYC,2026-04-02,14:26:30,14:26:40,4.8856,4.86,-0.5239888652366106,3.9790404453905333,4.503029310627144,-0.7286720157196767,3.9790404453905333,19910,ML_CRASH_DETECTED,0.5840304362349452,0.43404144903165726
BCYC,2026-04-02,14:38:40,14:39:40,4.96,5.01,1.0080645161290287,2.4193548387096793,1.4112903225806506,-0.6048387096774244,2.4193548387096793,19130,ML_CRASH_DETECTED,0.5793350483565143,0.6821984709054398
BCYC,2026-04-02,14:42:10,14:44:00,5.005,4.97,-0.6993006993007022,1.4985014985015022,2.197802197802204,-1.4985014985015022,1.4985014985015022,18870,ML_CRASH_DETECTED,0.7335788580296932,0.46501356849435876
BCYC,2026-04-02,14:45:30,14:45:40,4.9783,4.9783,0.0,2.0428660386075594,2.0428660386075594,-0.9702107145009388,2.0428660386075594,18770,ML_CRASH_DETECTED,0.8382100452886775,0.4207922467175119
BCYC,2026-04-02,14:45:50,14:46:00,4.9783,4.9783,0.0,2.0428660386075594,2.0428660386075594,-0.9702107145009388,2.0428660386075594,18750,ML_CRASH_DETECTED,0.42009760338689384,0.3901192231909581
BCYC,2026-04-02,14:46:30,14:46:40,4.97,4.97,0.0,2.213279678068417,2.213279678068417,-0.8048289738430591,2.213279678068417,18710,ML_CRASH_DETECTED,0.49164702013407124,0.2461930227915332
BCYC,2026-04-02,14:46:50,14:47:00,4.97,4.98,0.20120724346077817,2.213279678068417,2.0120724346076386,-0.8048289738430591,2.213279678068417,18690,ML_CRASH_DETECTED,0.44221448650572853,0.2851623619708847
BCYC,2026-04-02,14:47:50,14:48:10,4.97,4.97,0.0,2.213279678068417,2.213279678068417,-0.8048289738430591,2.213279678068417,18620,ML_CRASH_DETECTED,0.4568469561863781,0.20927068806668153
BCYC,2026-04-02,14:48:20,14:48:30,4.97,4.97,0.0,2.213279678068417,2.213279678068417,-0.8048289738430591,2.213279678068417,18600,ML_CRASH_DETECTED,0.4824769549483736,0.22749473467048312
BCYC,2026-04-02,14:53:00,14:53:10,4.9992,4.9992,0.0,1.61625860137622,1.61625860137622,-1.384221475436077,1.61625860137622,18320,ML_CRASH_DETECTED,0.41796033956455814,0.2489929196693389
BCYC,2026-04-02,14:53:20,14:53:30,4.9992,4.9992,0.0,1.61625860137622,1.61625860137622,-1.384221475436077,1.61625860137622,18300,ML_CRASH_DETECTED,0.45601234388427436,0.2051174976526696
BCYC,2026-04-02,14:53:40,14:53:50,4.9992,4.9992,0.0,1.61625860137622,1.61625860137622,-1.384221475436077,1.61625860137622,18280,ML_CRASH_DETECTED,0.54909548009051,0.20927068806668153
BCYC,2026-04-02,14:54:00,14:54:20,4.9992,4.9992,0.0,1.61625860137622,1.61625860137622,-1.384221475436077,1.61625860137622,18250,ML_CRASH_DETECTED,0.5328235681346667,0.2054808480193543
BCYC,2026-04-02,14:54:30,14:54:40,4.9992,4.9992,0.0,1.61625860137622,1.61625860137622,-1.384221475436077,1.61625860137622,18230,ML_CRASH_DETECTED,0.42761753075196873,0.20569673247359668
BCYC,2026-04-02,14:55:30,14:55:40,4.99,4.99,0.0,1.8036072144288546,1.8036072144288546,-1.2024048096192483,1.8036072144288546,18170,ML_CRASH_DETECTED,0.44459329798872227,0.2461930227915332
BCYC,2026-04-02,14:55:50,14:56:00,4.99,4.99,0.0,1.8036072144288546,1.8036072144288546,-1.2024048096192483,1.8036072144288546,18150,ML_CRASH_DETECTED,0.44221448650572853,0.2461930227915332
BCYC,2026-04-02,14:56:30,14:56:40,5.003,5.003,0.0,1.5390765540675586,1.5390765540675586,-1.459124525284837,1.5390765540675586,18110,ML_CRASH_DETECTED,0.4622864774110006,0.23718034880689276
BCYC,2026-04-02,14:57:20,14:57:30,5.003,5.003,0.0,1.5390765540675586,1.5390765540675586,-1.459124525284837,1.5390765540675586,18060,ML_CRASH_DETECTED,0.42738497167568357,0.2731495268938494
BCYC,2026-04-02,14:57:40,14:57:50,5.003,5.003,0.0,1.5390765540675586,1.5390765540675586,-1.459124525284837,1.5390765540675586,18040,ML_CRASH_DETECTED,0.4622864774110006,0.20569673247359668
BCYC,2026-04-02,14:58:00,14:58:10,5.003,5.015,0.23985608634818242,1.5390765540675586,1.2992204677193762,-1.459124525284837,1.5390765540675586,18020,ML_CRASH_DETECTED,0.49215928138259374,0.20569673247359668
BCYC,2026-04-02,15:07:30,15:07:40,4.975,4.975,0.0,2.110552763819104,2.110552763819104,-0.9045226130653252,2.110552763819104,17450,ML_CRASH_DETECTED,0.4518142927876308,0.27558390105282826
BCYC,2026-04-02,15:08:50,15:09:00,4.9837,4.9837,0.0,1.9322992957040006,1.9322992957040006,-1.0775126913738804,1.9322992957040006,17370,ML_CRASH_DETECTED,0.4700916538624703,0.20569673247359668
BCYC,2026-04-02,15:09:10,15:09:20,4.9837,4.9837,0.0,1.9322992957040006,1.9322992957040006,-1.0775126913738804,1.9322992957040006,17350,ML_CRASH_DETECTED,0.42049924383772275,0.20569673247359668
BCYC,2026-04-02,15:09:30,15:10:00,4.9837,4.98,-0.07424202901457493,1.9322992957040006,2.0065413247185755,-1.0775126913738804,1.9322992957040006,17310,ML_CRASH_DETECTED,0.49215928138259374,0.20927068806668153
BCYC,2026-04-02,15:10:30,15:10:40,4.9799,4.9799,0.0,2.0100805237053017,2.0100805237053017,-1.0020281531757678,2.0100805237053017,17270,ML_CRASH_DETECTED,0.41796033956455814,0.28918360894361544
BCYC,2026-04-02,15:12:10,15:12:20,4.9881,4.9881,0.0,1.8423848760048889,1.8423848760048889,-1.16477215773542,1.8423848760048889,17170,ML_CRASH_DETECTED,0.4377684233431763,0.6670936507260276
BCYC,2026-04-02,15:16:00,15:16:20,4.985,4.98,-0.10030090270812222,1.9057171514543578,2.00601805416248,-1.10330992978938,1.9057171514543578,16930,ML_CRASH_DETECTED,0.6060184844559922,0.2267874620220233
BCYC,2026-04-02,15:26:40,15:26:50,4.93,4.93,0.0,3.0425963488843886,3.0425963488843886,0.0,3.0425963488843886,16300,ML_CRASH_DETECTED,0.4671563301741574,0.36195657287704225
BCYC,2026-04-02,15:27:00,15:27:10,4.93,4.93,0.0,3.0425963488843886,3.0425963488843886,0.0,3.0425963488843886,16280,ML_CRASH_DETECTED,0.4830140202492895,0.2861549071540528
BCYC,2026-04-02,15:27:20,15:27:30,4.93,4.93,0.0,3.0425963488843886,3.0425963488843886,0.0,3.0425963488843886,16260,ML_CRASH_DETECTED,0.4830140202492895,0.24165386257965307
BCYC,2026-04-02,15:27:40,15:28:10,4.93,4.935,0.10141987829614389,3.0425963488843886,2.941176470588245,0.10141987829614389,3.0425963488843886,16220,ML_CRASH_DETECTED,0.46781457973212176,0.25780223298872623
BCYC,2026-04-02,15:39:00,15:39:10,4.97,4.97,0.0,2.213279678068417,2.213279678068417,-0.6036217303822808,2.213279678068417,15560,ML_CRASH_DETECTED,0.48205615080002956,0.2611268733106081
BCYC,2026-04-02,15:39:20,15:39:30,4.97,4.97,0.0,2.213279678068417,2.213279678068417,-0.6036217303822808,2.213279678068417,15540,ML_CRASH_DETECTED,0.47382765469843424,0.3654325135149244
BCYC,2026-04-02,15:41:30,15:42:10,4.97,4.97,0.0,2.213279678068417,2.213279678068417,-0.6036217303822808,2.213279678068417,15380,ML_CRASH_DETECTED,0.45968996341826895,0.2745455719415509
BCYC,2026-04-02,15:42:30,15:42:40,4.97,4.955,-0.3018108651911404,2.213279678068417,2.515090543259557,-0.6036217303822808,2.213279678068417,15350,ML_CRASH_DETECTED,0.4774674509038224,0.2017880789168553
BCYC,2026-04-02,15:43:10,15:43:50,4.955,4.955,0.0,2.5227043390514634,2.5227043390514634,-0.3027245206861691,2.5227043390514634,15280,ML_CRASH_DETECTED,0.4622864774110006,0.20927068806668153
BCYC,2026-04-02,15:45:50,15:46:40,4.97,4.97,0.0,2.213279678068417,2.213279678068417,-0.6036217303822808,2.213279678068417,15110,ML_CRASH_DETECTED,0.5919471330771681,0.24716959337314207
BCYC,2026-04-02,15:47:20,15:50:30,4.97,4.95,-0.4024144869215206,2.213279678068417,2.6156941649899377,-0.6036217303822808,2.213279678068417,14880,ML_CRASH_DETECTED,0.4187158375590468,0.2526118865447847
BCYC,2026-04-02,15:50:40,15:51:00,4.95,4.95,0.0,2.626262626262624,2.626262626262624,-0.20202020202019771,2.626262626262624,14850,ML_CRASH_DETECTED,0.5860077696500824,0.21185349803294926
BCYC,2026-04-02,15:51:20,15:52:50,4.95,4.96,0.20202020202019771,2.626262626262624,2.4242424242424265,-0.20202020202019771,2.626262626262624,14740,ML_CRASH_DETECTED,0.5723721741337783,0.2281560032332438
BCYC,2026-04-02,16:00:00,16:00:10,4.9495,4.9489,-0.012122436609748254,2.6366299626224974,2.6487523992322455,-0.09091827457317472,2.6366299626224974,14300,ML_CRASH_DETECTED,0.5385114630502196,0.20927068806668153
BCYC,2026-04-02,16:00:20,16:00:30,4.9489,4.955,0.12325971427994088,2.6490735314918465,2.5258138172119056,-0.07880539109700727,2.6490735314918465,14280,ML_CRASH_DETECTED,0.48113691045746865,0.31880548470855435
BCYC,2026-04-02,16:03:40,16:04:20,4.95,4.945,-0.10101010101009886,2.626262626262624,2.727272727272723,-0.10101010101009886,2.626262626262624,14050,ML_CRASH_DETECTED,0.4568469561863781,0.30762989823250086
BCYC,2026-04-02,16:04:40,16:05:00,4.945,4.95,0.10111223458038206,2.7300303336703697,2.628918099089988,0.10111223458038206,2.7300303336703697,14010,ML_CRASH_DETECTED,0.5006321879726724,0.4730109556892394
BCYC,2026-04-02,16:25:10,16:29:00,5.0,5.01,0.19999999999999576,1.6000000000000014,1.4000000000000057,-0.600000000000005,1.6000000000000014,12570,ML_CRASH_DETECTED,0.40294223676416374,0.27513169173429347
BCYC,2026-04-02,16:35:20,16:35:30,5.03,5.03,0.0,0.9940357852882667,0.9940357852882667,-1.1928429423459344,0.9940357852882667,12180,ML_CRASH_DETECTED,0.5257067789759603,0.5332180617863841
BCYC,2026-04-02,16:43:30,16:43:40,5.01,5.01,0.0,1.397205588822361,1.397205588822361,-0.7984031936127752,1.397205588822361,11690,ML_CRASH_DETECTED,0.4385283720058722,0.4681404237513684
BCYC,2026-04-02,16:46:30,16:46:40,5.004,5.004,0.0,1.5187849720223923,1.5187849720223923,-0.6794564348521146,1.5187849720223923,11510,ML_CRASH_DETECTED,0.42236393239893216,0.28187791150651936
BCYC,2026-04-02,16:46:50,16:47:00,5.004,5.004,0.0,1.5187849720223923,1.5187849720223923,-0.6794564348521146,1.5187849720223923,11490,ML_CRASH_DETECTED,0.4205337227615474,0.2423563800461035
BCYC,2026-04-02,16:47:10,16:47:20,5.004,5.004,0.0,1.5187849720223923,1.5187849720223923,-0.6794564348521146,1.5187849720223923,11470,ML_CRASH_DETECTED,0.47746079566584465,0.2423563800461035
BCYC,2026-04-02,16:47:30,16:47:40,5.004,5.004,0.0,1.5187849720223923,1.5187849720223923,-0.6794564348521146,1.5187849720223923,11450,ML_CRASH_DETECTED,0.4635756415424598,0.2423563800461035
BCYC,2026-04-02,16:47:50,16:48:00,5.004,5.004,0.0,1.5187849720223923,1.5187849720223923,-0.6794564348521146,1.5187849720223923,11430,ML_CRASH_DETECTED,0.4635756415424598,0.2110841393691909
